task_id,param_id,param_name,variance_contribution
3560,complexity / gamma,complexity / gamma,0.07383309775093272
3560,gamma / tolerance,gamma / tolerance,0.046601691958240474
3560,complexity / gamma / tolerance,complexity / gamma / tolerance,0.02080453321515973
3560,tolerance,tolerance,0.0315142451384466
3560,imputation,imputation,0.0026237862139246093
3560,shrinking,shrinking,0.0006792673457040988
37,gamma,gamma,0.748697774214152
37,complexity,complexity,0.049114586279260394
37,complexity / gamma,complexity / gamma,0.09803184637840368
37,gamma / tolerance,gamma / tolerance,0.02273016706511856
37,complexity / gamma / tolerance,complexity / gamma / tolerance,0.01956451486233579
37,tolerance,tolerance,0.024142418044814748
37,imputation,imputation,0.0006710829514986422
37,shrinking,shrinking,0.00014482597973313477
14,gamma,gamma,0.7921806521713372
14,complexity,complexity,0.08194710611939146
14,complexity / gamma,complexity / gamma,0.04789205915302286
14,gamma / tolerance,gamma / tolerance,0.01494612835953462
14,complexity / gamma / tolerance,complexity / gamma / tolerance,0.0050323654347523145
14,tolerance,tolerance,0.015549634271175124
14,imputation,imputation,0.001272184878584718
14,shrinking,shrinking,0.0001280627969949218
3494,gamma,gamma,0.8415056679020743
3494,complexity,complexity,0.03357457969263753
3494,complexity / gamma,complexity / gamma,0.03862236000768737
3494,gamma / tolerance,gamma / tolerance,0.025715906946067117
3494,complexity / gamma / tolerance,complexity / gamma / tolerance,0.015095255973434508
3494,tolerance,tolerance,0.007175068488808953
3494,imputation,imputation,0.0003053509466417162
3494,shrinking,shrinking,3.5381864774303536e-05
29,gamma,gamma,0.9039404281303565
29,complexity,complexity,0.023297303562612746
29,complexity / gamma,complexity / gamma,0.033797440076254626
29,gamma / tolerance,gamma / tolerance,0.01094918237269427
29,complexity / gamma / tolerance,complexity / gamma / tolerance,0.004281947623830522
29,tolerance,tolerance,0.0029094863497356417
29,imputation,imputation,0.0003703899573162026
29,shrinking,shrinking,0.00042780927009334864
146607,gamma,gamma,0.9355934085502553
146607,complexity,complexity,0.00801472868847043
146607,complexity / gamma,complexity / gamma,0.014723990507460094
146607,gamma / tolerance,gamma / tolerance,0.009769417647478509
146607,complexity / gamma / tolerance,complexity / gamma / tolerance,0.0040249867111759215
146607,tolerance,tolerance,0.004563194425516013
146607,imputation,imputation,0.0009579419048807755
146607,shrinking,shrinking,0.0002090365234714474
9946,gamma,gamma,0.9578503238953663
9946,complexity,complexity,0.009763135940510514
9946,complexity / gamma,complexity / gamma,0.017420350283953612
9946,gamma / tolerance,gamma / tolerance,0.004338170642534521
9946,complexity / gamma / tolerance,complexity / gamma / tolerance,0.000893648758529873
9946,tolerance,tolerance,0.001850568736317372
9946,imputation,imputation,0.00014942460944793485
9946,shrinking,shrinking,4.5083138645560366e-05
125922,gamma,gamma,0.21521876029103543
125922,complexity,complexity,0.47627652465891845
125922,complexity / gamma,complexity / gamma,0.16922036306215632
125922,gamma / tolerance,gamma / tolerance,0.019610354539657985
125922,complexity / gamma / tolerance,complexity / gamma / tolerance,0.015712448791684985
125922,tolerance,tolerance,0.004636322628120856
125922,imputation,imputation,0.001038629826829891
125922,shrinking,shrinking,0.001349692069826188
14970,gamma,gamma,0.9353827468218658
14970,complexity,complexity,0.013290325689146436
14970,complexity / gamma,complexity / gamma,0.016594583607420166
14970,gamma / tolerance,gamma / tolerance,0.008586205020346854
14970,complexity / gamma / tolerance,complexity / gamma / tolerance,0.00634006776659464
14970,tolerance,tolerance,0.0026728439611232676
14970,imputation,imputation,9.718218312028217e-05
14970,shrinking,shrinking,0.000318894416839765
3567,gamma,gamma,0.9631628291508866
3567,complexity,complexity,0.010802816236530635
3567,complexity / gamma,complexity / gamma,0.006786298098945931
3567,gamma / tolerance,gamma / tolerance,0.008042293754845817
3567,complexity / gamma / tolerance,complexity / gamma / tolerance,0.0007921156018215751
3567,tolerance,tolerance,0.0023261347917627605
3567,imputation,imputation,0.00023183986595486894
3567,shrinking,shrinking,0.00010448538280489403
9979,gamma,gamma,0.9607008803105624
9979,complexity,complexity,0.0021083152355123517
9979,complexity / gamma,complexity / gamma,0.006280190421100618
9979,gamma / tolerance,gamma / tolerance,0.010407949613323614
9979,complexity / gamma / tolerance,complexity / gamma / tolerance,0.001233041787432717
9979,tolerance,tolerance,0.01358688475936684
9979,imputation,imputation,7.164629139742618e-05
9979,shrinking,shrinking,3.704083323084763e-05
9952,gamma,gamma,0.7864008091180544
9952,complexity,complexity,0.0772887528073466
9952,complexity / gamma,complexity / gamma,0.0779870389411712
9952,gamma / tolerance,gamma / tolerance,0.01065208030557403
9952,complexity / gamma / tolerance,complexity / gamma / tolerance,0.01108396716201681
9952,tolerance,tolerance,0.0032252325023856446
9952,imputation,imputation,0.00153868635380787
9952,shrinking,shrinking,0.0003107979700734545
2079,gamma,gamma,0.8258757668873389
2079,complexity,complexity,0.06637277194340568
2079,complexity / gamma,complexity / gamma,0.07599493160908488
2079,gamma / tolerance,gamma / tolerance,0.007795307654506225
2079,complexity / gamma / tolerance,complexity / gamma / tolerance,0.006214706926655635
2079,tolerance,tolerance,0.0017238720193583947
2079,imputation,imputation,0.0003069091823383137
2079,shrinking,shrinking,9.400929166652837e-05
45,gamma,gamma,0.9777789736509228
45,complexity,complexity,0.0018926172489471186
45,complexity / gamma,complexity / gamma,0.0030859044000828284
45,gamma / tolerance,gamma / tolerance,0.00810200942404841
45,complexity / gamma / tolerance,complexity / gamma / tolerance,0.00037065761070745155
45,tolerance,tolerance,0.004363948343828325
45,imputation,imputation,3.010177245125668e-05
45,shrinking,shrinking,3.098414547239567e-06
9977,gamma,gamma,0.8973187223992745
9977,complexity,complexity,0.04836544749561494
9977,complexity / gamma,complexity / gamma,0.02085194402333268
9977,gamma / tolerance,gamma / tolerance,0.010384702257886444
9977,complexity / gamma / tolerance,complexity / gamma / tolerance,0.0027116593892406093
9977,tolerance,tolerance,0.005862198043555158
9977,imputation,imputation,0.0006403005426303637
9977,shrinking,shrinking,0.00017568266496506378
9964,gamma,gamma,0.8445661095012035
9964,complexity,complexity,0.05037751003338664
9964,complexity / gamma,complexity / gamma,0.056124043910383836
9964,gamma / tolerance,gamma / tolerance,0.015792484664350195
9964,complexity / gamma / tolerance,complexity / gamma / tolerance,0.009230415883121929
9964,tolerance,tolerance,0.008670633953485704
9964,imputation,imputation,0.00012683097967064282
9964,shrinking,shrinking,0.00019270038948701458
22,gamma,gamma,0.7116317043731747
22,complexity,complexity,0.12494413629803175
22,complexity / gamma,complexity / gamma,0.10226634012405966
22,gamma / tolerance,gamma / tolerance,0.01263645695394193
22,complexity / gamma / tolerance,complexity / gamma / tolerance,0.013382732601371544
22,tolerance,tolerance,0.008720322410109074
22,imputation,imputation,0.0004350022105069221
22,shrinking,shrinking,0.00013803600186736866
36,gamma,gamma,0.1519308964477991
36,complexity,complexity,0.4379400073316875
36,complexity / gamma,complexity / gamma,0.2871432351550013
36,gamma / tolerance,gamma / tolerance,0.004710740289079779
36,complexity / gamma / tolerance,complexity / gamma / tolerance,0.01438707155667765
36,tolerance,tolerance,0.03293590450626149
36,imputation,imputation,0.00098354641309793
36,shrinking,shrinking,0.00013508521330840887
43,gamma,gamma,0.803790969482389
43,complexity,complexity,0.02841011446596392
43,complexity / gamma,complexity / gamma,0.034146028724552524
43,gamma / tolerance,gamma / tolerance,0.038531803483971505
43,complexity / gamma / tolerance,complexity / gamma / tolerance,0.005935210340136044
43,tolerance,tolerance,0.01073115805965735
43,imputation,imputation,0.0029191968204645095
43,shrinking,shrinking,0.0006286521606927503
14964,gamma,gamma,0.6711012536428083
14964,complexity,complexity,0.23179989114360694
14964,complexity / gamma,complexity / gamma,0.0514059211575868
14964,gamma / tolerance,gamma / tolerance,0.011159374406855889
14964,complexity / gamma / tolerance,complexity / gamma / tolerance,0.010253033987315863
14964,tolerance,tolerance,0.003215909962869682
14964,imputation,imputation,0.0003796778840134459
14964,shrinking,shrinking,4.822614770066919e-05
53,gamma,gamma,0.2863809661585007
53,complexity,complexity,0.42830350605458456
53,complexity / gamma,complexity / gamma,0.15150578358736866
53,gamma / tolerance,gamma / tolerance,0.017078064902579335
53,complexity / gamma / tolerance,complexity / gamma / tolerance,0.017928586601087676
53,tolerance,tolerance,0.01883880555947222
53,imputation,imputation,0.0022679524966650122
53,shrinking,shrinking,0.00017563916514454035
14967,gamma,gamma,0.8928027700164367
14967,complexity,complexity,0.018871361454566752
14967,complexity / gamma,complexity / gamma,0.020491889367802774
14967,gamma / tolerance,gamma / tolerance,0.0057219409443823935
14967,complexity / gamma / tolerance,complexity / gamma / tolerance,0.0018337132378788007
14967,tolerance,tolerance,0.001998586810152518
14967,imputation,imputation,0.0070162734282967765
14967,shrinking,shrinking,0.0009785505399620058
14969,gamma,gamma,0.3976547534321355
14969,complexity,complexity,0.2985489704610167
14969,complexity / gamma,complexity / gamma,0.21249794051761617
14969,gamma / tolerance,gamma / tolerance,0.016695684746398362
14969,complexity / gamma / tolerance,complexity / gamma / tolerance,0.021170852518897637
14969,tolerance,tolerance,0.007175011621582366
14969,imputation,imputation,0.0006419115050214264
14969,shrinking,shrinking,0.0004880930779277287
3889,gamma,gamma,0.9532265118325728
3889,complexity,complexity,0.00773303629193331
3889,complexity / gamma,complexity / gamma,0.007578960847602678
3889,gamma / tolerance,gamma / tolerance,0.008935518504756962
3889,complexity / gamma / tolerance,complexity / gamma / tolerance,0.0030514698540233393
3889,tolerance,tolerance,0.006376240924038851
3889,imputation,imputation,5.118317614458387e-05
3889,shrinking,shrinking,0.00023640690875532746
9950,gamma,gamma,0.8480959927100282
9950,complexity,complexity,0.04517474300928079
9950,complexity / gamma,complexity / gamma,0.060536922730626164
9950,gamma / tolerance,gamma / tolerance,0.013363461733900187
9950,complexity / gamma / tolerance,complexity / gamma / tolerance,0.00426404871630174
9950,tolerance,tolerance,0.012276799352348652
9950,imputation,imputation,0.002039454175423135
9950,shrinking,shrinking,2.354629679261763e-05
125920,gamma,gamma,0.41375672461854796
125920,complexity,complexity,0.08810493219412366
125920,complexity / gamma,complexity / gamma,0.20826113464649343
125920,gamma / tolerance,gamma / tolerance,0.07515030246625784
125920,complexity / gamma / tolerance,complexity / gamma / tolerance,0.02930711935273214
125920,tolerance,tolerance,0.03808163740080597
125920,imputation,imputation,0.003526940092499267
125920,shrinking,shrinking,0.003104302339407833
3485,gamma,gamma,0.9167855678584906
3485,complexity,complexity,0.014415592463178209
3485,complexity / gamma,complexity / gamma,0.023396428966830807
3485,gamma / tolerance,gamma / tolerance,0.009374086404435598
3485,complexity / gamma / tolerance,complexity / gamma / tolerance,0.0060005453893484904
3485,tolerance,tolerance,0.005428109318402987
3485,imputation,imputation,0.0015692687461038883
3485,shrinking,shrinking,0.0001731373713222008
3918,gamma,gamma,0.6472468253714092
3918,complexity,complexity,0.030264208984098845
3918,complexity / gamma,complexity / gamma,0.14941858352150816
3918,gamma / tolerance,gamma / tolerance,0.05814839616139614
3918,complexity / gamma / tolerance,complexity / gamma / tolerance,0.025869816503977777
3918,tolerance,tolerance,0.02466358774281238
3918,imputation,imputation,0.001229756387754391
3918,shrinking,shrinking,0.0006256441962431865
9956,gamma,gamma,0.5290384861108166
9956,complexity,complexity,0.2401653460232085
9956,complexity / gamma,complexity / gamma,0.15306886236387052
9956,gamma / tolerance,gamma / tolerance,0.007942855318802003
9956,complexity / gamma / tolerance,complexity / gamma / tolerance,0.012393994006175095
9956,tolerance,tolerance,0.003136612589171314
9956,imputation,imputation,0.0019171768897170698
9956,shrinking,shrinking,3.542497304044171e-05
2074,gamma,gamma,0.7907057903286829
2074,complexity,complexity,0.10316688445295633
2074,complexity / gamma,complexity / gamma,0.02999481312659169
2074,gamma / tolerance,gamma / tolerance,0.037613802362251085
2074,complexity / gamma / tolerance,complexity / gamma / tolerance,0.0066045461017411764
2074,tolerance,tolerance,0.005043611758882692
2074,imputation,imputation,0.00042874574060245275
2074,shrinking,shrinking,0.0006146800186015097
219,gamma,gamma,0.8060383877098459
219,complexity,complexity,0.08987293208019179
219,complexity / gamma,complexity / gamma,0.04634418089094672
219,gamma / tolerance,gamma / tolerance,0.0172605932032101
219,complexity / gamma / tolerance,complexity / gamma / tolerance,0.010765322291926433
219,tolerance,tolerance,0.0046931041429655925
219,imputation,imputation,0.0007151742495891908
219,shrinking,shrinking,0.0004364166645955747
3512,gamma,gamma,0.7782600972192677
3512,complexity,complexity,0.07986440668423812
3512,complexity / gamma,complexity / gamma,0.07408151275518315
3512,gamma / tolerance,gamma / tolerance,0.021254110196770763
3512,complexity / gamma / tolerance,complexity / gamma / tolerance,0.006698944191017277
3512,tolerance,tolerance,0.009508253820169784
3512,imputation,imputation,0.0006180138704184535
3512,shrinking,shrinking,0.00012972649782174619
3903,gamma,gamma,0.07129348276706039
3903,complexity,complexity,0.27112160822952935
3903,complexity / gamma,complexity / gamma,0.4137965298444659
3903,gamma / tolerance,gamma / tolerance,0.04621473813086916
3903,complexity / gamma / tolerance,complexity / gamma / tolerance,0.02829696460297609
3903,tolerance,tolerance,0.0030575936180567745
3903,imputation,imputation,0.0008802793300030947
3903,shrinking,shrinking,0.0028419359708276946
18,gamma,gamma,0.2726448189658377
18,complexity,complexity,0.24807917873216548
18,complexity / gamma,complexity / gamma,0.30219968540217046
18,gamma / tolerance,gamma / tolerance,0.03314067415217191
